Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MSZoning,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
GasA,Ex,Y,SBrkr,1142,878,2020,0,0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,1995,RFn,2,TA,TA,Y,0,155,0,0,0,NA,NA,RL,9828,Pave,NA,IR1,Lvl,AllPub,Inside,SawyerW,Norm,Norm,1Fam,2Story,8,5,1995,1995,Gable,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,584,544,1128,NA,0,6,2009,WD,Normal,239500
GasA,Gd,Y,SBrkr,916,684,1600,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1997,Fin,2,TA,TA,Y,100,38,0,0,0,NA,NA,RL,8773,Pave,NA,IR1,HLS,AllPub,Inside,Gilbert,Norm,Norm,1Fam,2Story,6,5,1997,1997,Gable,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,Av,Unf,0,916,916,NA,0,8,2007,WD,Normal,169000
GasA,TA,N,SBrkr,986,0,986,0,0,1,0,2,1,TA,5,Typ,1,Gd,Detchd,1926,Unf,1,TA,TA,Y,0,128,0,0,0,NA,NA,RM,6180,Pave,NA,Reg,Lvl,AllPub,Corner,BrkSide,Norm,Norm,1Fam,1Story,6,5,1926,1950,Gable,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,960,960,NA,0,5,2007,WD,Normal,102000
GasA,TA,Y,FuseA,1032,220,1252,0,0,1,0,3,1,TA,6,Typ,0,NA,Attchd,1950,Unf,1,TA,TA,Y,0,0,0,0,0,NA,NA,RL,9600,Pave,NA,Reg,Lvl,AllPub,Inside,NAmes,Norm,Norm,1Fam,1.5Fin,6,5,1950,1950,Gable,VinylSd,VinylSd,None,0,TA,TA,CBlock,TA,TA,No,BLQ,280,752,1032,NA,0,4,2008,WD,Abnorml,119000
GasA,Gd,N,SBrkr,780,240,1020,0,0,1,0,2,1,TA,6,Typ,0,NA,NA,NA,NA,0,NA,NA,N,0,0,0,0,0,NA,NA,RL,6342,Pave,NA,Reg,Lvl,AllPub,Inside,Sawyer,Feedr,Norm,1Fam,1.5Fin,5,8,1875,1996,Gable,VinylSd,VinylSd,None,0,TA,Gd,CBlock,TA,TA,No,Unf,0,780,780,NA,0,5,2010,WD,Normal,94000
GasA,TA,Y,SBrkr,1567,0,1567,1,0,2,0,2,1,Gd,5,Typ,2,TA,Attchd,1977,RFn,2,TA,TA,Y,264,32,0,0,0,NA,NA,RL,9819,Pave,NA,IR1,Lvl,AllPub,Inside,Mitchel,Norm,Norm,1Fam,1Story,6,5,1977,1977,Gable,Plywood,ImStucc,None,0,TA,TA,PConc,TA,TA,Gd,ALQ,1567,0,1567,NA,0,5,2009,WD,Normal,196000
GasA,TA,Y,SBrkr,1167,0,1167,0,0,1,0,3,1,TA,6,Maj1,1,Gd,Detchd,1972,Unf,2,TA,TA,Y,0,0,0,126,0,NA,NA,RL,8731,Pave,NA,IR1,Lvl,AllPub,Inside,BrkSide,Norm,Norm,1Fam,1Story,5,5,1920,1950,Gable,Stucco,Stucco,None,0,TA,Fa,BrkTil,TA,TA,No,BLQ,645,270,915,NA,0,5,2007,WD,Normal,144000
GasA,TA,Y,SBrkr,952,0,952,1,0,1,0,2,1,TA,4,Typ,0,NA,Detchd,1988,Unf,2,TA,TA,Y,0,0,0,0,0,NA,NA,RL,7350,Pave,NA,Reg,Lvl,AllPub,Corner,NAmes,Norm,Norm,1Fam,1Story,5,7,1951,1951,Gable,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,TA,Mn,ALQ,852,100,952,NA,0,6,2008,COD,Abnorml,139000
GasA,Ex,Y,SBrkr,1088,780,1868,1,0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,1976,Unf,2,TA,TA,Y,448,96,0,0,0,NA,NA,RL,10304,Pave,NA,IR1,Lvl,AllPub,CulDSac,NWAmes,PosN,Norm,1Fam,2Story,5,7,1976,1976,Gable,Plywood,Plywood,BrkFace,44,TA,Gd,CBlock,TA,TA,No,ALQ,381,399,780,NA,0,10,2009,WD,Normal,197500
GasA,Ex,Y,SBrkr,1466,1362,2828,1,0,3,0,4,1,Gd,11,Typ,1,TA,BuiltIn,2006,RFn,3,TA,TA,Y,125,144,0,0,0,NA,NA,RL,9965,Pave,NA,Reg,Lvl,AllPub,Inside,CollgCr,Norm,Norm,1Fam,2Story,8,5,2006,2007,Hip,VinylSd,VinylSd,Stone,340,Gd,TA,PConc,Ex,TA,Gd,GLQ,1150,316,1466,NA,0,4,2007,New,Partial,424870
GasA,TA,Y,SBrkr,1006,0,1006,0,0,1,0,3,1,TA,5,Typ,0,NA,NA,NA,NA,0,NA,NA,Y,0,24,0,0,0,NA,NA,RL,9000,Pave,NA,Reg,Lvl,AllPub,Inside,Sawyer,Norm,Norm,1Fam,1Story,5,3,1959,1959,Gable,Wd Sdng,Plywood,None,0,TA,TA,CBlock,TA,TA,No,GLQ,288,718,1006,NA,0,7,2008,WD,Normal,80000
Grav,Fa,N,FuseA,672,252,924,1,0,1,0,2,1,Fa,5,Typ,0,NA,Detchd,1941,Unf,1,TA,TA,Y,0,0,0,0,0,NA,MnPrv,RL,12180,Pave,NA,Reg,Lvl,AllPub,Inside,Edwards,Norm,Norm,2fmCon,1.5Fin,4,4,1941,1950,Gable,MetalSd,MetalSd,None,0,TA,Fa,BrkTil,Gd,TA,No,BLQ,348,324,672,NA,0,7,2010,WD,Normal,80000
GasA,Ex,Y,SBrkr,1042,534,1576,0,0,1,0,3,1,TA,8,Typ,1,Gd,Detchd,1928,Unf,1,TA,TA,Y,0,0,0,0,0,NA,NA,RM,6240,Pave,NA,Reg,Lvl,AllPub,Inside,BrkSide,Norm,Norm,1Fam,1.5Fin,5,6,1928,1950,Gable,MetalSd,MetalSd,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,1042,1042,NA,0,8,2006,WD,Family,149000
GasA,TA,Y,SBrkr,1298,0,1298,1,0,2,0,3,1,Gd,5,Typ,1,TA,Attchd,1985,Unf,2,TA,TA,Y,165,26,0,0,0,NA,NA,RL,11200,Pave,NA,Reg,Lvl,AllPub,Inside,SawyerW,Norm,Norm,1Fam,1Story,6,5,1985,1985,Gable,Wd Sdng,Wd Shng,BrkFace,85,Gd,TA,CBlock,Gd,TA,No,GLQ,1258,40,1298,NA,0,5,2006,WD,Normal,180000
GasA,Ex,Y,SBrkr,860,704,1564,0,0,1,1,3,1,Fa,7,Typ,1,Gd,Attchd,1941,Unf,1,TA,TA,Y,0,0,0,0,0,NA,NA,RL,12000,Pave,NA,Reg,Bnk,AllPub,Inside,Crawfor,Norm,Norm,1Fam,2Story,7,7,1941,1950,Gable,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,Rec,275,429,704,NA,0,7,2009,WD,Normal,174500
GasA,TA,Y,SBrkr,572,539,1111,0,0,1,0,2,1,TA,5,Typ,1,Gd,Detchd,1982,Unf,1,TA,TA,Y,0,0,0,0,0,NA,NA,RM,5700,Pave,NA,Reg,Lvl,AllPub,Inside,OldTown,Norm,Norm,1Fam,1.5Fin,7,7,1926,1950,Gable,Wd Sdng,Wd Sdng,None,0,TA,TA,PConc,TA,TA,No,Unf,0,572,572,NA,0,8,2008,WD,Normal,116900
GasA,Ex,Y,SBrkr,832,650,1482,0,1,1,0,3,1,TA,7,Typ,0,NA,Detchd,1930,Unf,2,TA,TA,Y,0,0,0,0,0,NA,NA,RM,9000,Pave,NA,Reg,Lvl,AllPub,Inside,OldTown,Artery,Norm,1Fam,2Story,7,9,1920,1988,Hip,VinylSd,VinylSd,None,0,TA,Gd,PConc,TA,TA,No,ALQ,624,26,650,NA,0,7,2009,WD,Normal,143000
GasA,Ex,Y,FuseA,932,0,932,0,0,1,0,2,1,Gd,4,Typ,1,Gd,Attchd,1950,Unf,1,TA,TA,Y,0,0,0,0,0,NA,GdPrv,RL,8280,Pave,NA,IR1,Lvl,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,6,5,1950,1950,Gable,BrkFace,BrkFace,None,0,TA,TA,CBlock,TA,TA,No,Unf,0,932,932,NA,0,11,2007,WD,Normal,124000
GasA,TA,Y,SBrkr,1466,0,1466,0,0,1,1,3,1,Fa,6,Typ,2,Gd,Attchd,1959,Fin,2,TA,TA,Y,0,140,0,100,0,NA,NA,RL,17755,Pave,NA,Reg,Lvl,AllPub,Inside,Edwards,Norm,Norm,1Fam,1Story,5,4,1959,1959,Gable,HdBoard,Plywood,BrkFace,132,TA,TA,CBlock,TA,TA,No,BLQ,176,1290,1466,NA,0,11,2006,WD,Normal,149900
GasA,Ex,Y,SBrkr,1811,0,1811,0,0,1,0,2,1,Ex,6,Typ,1,Gd,Attchd,1956,Fin,2,TA,TA,Y,0,0,0,0,0,NA,NA,RL,14115,Pave,NA,IR1,Lvl,AllPub,Inside,Crawfor,Norm,Norm,1Fam,1Story,6,7,1956,2004,Gable,Stone,Stone,None,0,TA,TA,PConc,TA,TA,No,ALQ,296,230,1073,NA,0,7,2006,WD,Abnorml,230000
GasA,Ex,Y,SBrkr,816,0,816,0,0,1,0,2,1,TA,5,Typ,0,NA,Detchd,2002,Unf,1,TA,TA,Y,0,0,0,0,0,NA,NA,RM,5890,Pave,NA,Reg,Lvl,AllPub,Corner,IDOTRR,Norm,Norm,1Fam,1Story,6,8,1930,2007,Gable,Wd Sdng,Wd Sdng,None,0,Gd,Gd,BrkTil,TA,TA,Av,ALQ,538,278,816,NA,0,6,2008,WD,Normal,120500
GasA,TA,Y,SBrkr,902,918,1820,0,0,1,2,4,1,Gd,8,Typ,2,Gd,Attchd,1965,Unf,2,TA,TA,Y,60,84,0,273,0,NA,GdPrv,RL,13700,Pave,NA,IR1,Lvl,AllPub,Inside,NAmes,Norm,Norm,1Fam,2Story,7,6,1965,1988,Gable,VinylSd,VinylSd,Stone,288,TA,TA,CBlock,TA,TA,Gd,ALQ,454,410,864,NA,0,5,2008,WD,Normal,201800
GasA,TA,Y,SBrkr,1437,0,1437,1,0,2,0,3,1,Gd,6,Typ,1,Fa,Attchd,1976,RFn,2,TA,TA,Y,0,21,0,180,0,NA,NA,RL,10768,Pave,NA,IR1,Lvl,AllPub,Corner,Veenker,Norm,Norm,1Fam,1Story,5,8,1976,2004,Gable,Plywood,Plywood,None,0,Gd,Gd,CBlock,Gd,TA,Gd,ALQ,1157,280,1437,NA,0,7,2007,WD,Normal,218000
GasA,Gd,Y,SBrkr,1265,0,1265,0,1,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,1965,RFn,2,TA,TA,Y,0,92,96,0,0,NA,MnPrv,RL,9350,Pave,NA,Reg,Lvl,AllPub,Inside,NAmes,Norm,Norm,1Fam,SLvl,5,8,1965,1999,Gable,BrkFace,BrkFace,None,0,TA,Gd,PConc,TA,TA,Gd,ALQ,633,586,1219,NA,0,10,2008,WD,Normal,179900
GasA,Ex,Y,SBrkr,1314,0,1314,1,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2008,RFn,2,TA,TA,Y,172,62,0,0,0,NA,NA,RL,5001,Pave,NA,IR1,Lvl,AllPub,Inside,NridgHt,Norm,Norm,Twnhs,1Story,7,5,2007,2008,Gable,VinylSd,VinylSd,Stone,166,Gd,TA,PConc,Gd,TA,No,GLQ,904,410,1314,NA,0,7,2009,WD,Normal,230000
GasA,Ex,Y,SBrkr,1580,0,1580,0,0,2,0,3,1,Gd,7,Typ,0,NA,Attchd,2008,RFn,3,TA,TA,Y,0,24,0,0,0,NA,NA,RL,11932,Pave,NA,Reg,Lvl,AllPub,FR2,Somerst,Feedr,Norm,1Fam,1Story,8,5,2007,2008,Gable,VinylSd,VinylSd,Stone,186,Gd,TA,PConc,Gd,TA,No,Unf,0,1580,1580,NA,0,6,2008,ConLD,Partial,235128
GasA,TA,Y,SBrkr,943,933,1876,0,0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,1974,RFn,2,Gd,TA,Y,0,69,0,0,0,NA,NA,RL,9120,Pave,NA,Reg,Lvl,AllPub,Inside,NWAmes,Norm,Norm,1Fam,2Story,6,6,1974,1974,Hip,HdBoard,HdBoard,BrkFace,270,Gd,TA,CBlock,TA,TA,No,ALQ,442,459,901,NA,0,7,2008,WD,Normal,185000
GasA,Fa,Y,SBrkr,855,601,1456,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1978,Unf,2,TA,TA,Y,26,0,0,0,0,NA,NA,RL,2280,Pave,NA,Reg,Lvl,AllPub,Inside,NPkVill,Norm,Norm,Twnhs,2Story,6,5,1978,1978,Gable,Plywood,Brk Cmn,None,0,TA,TA,CBlock,Gd,TA,No,ALQ,311,544,855,NA,0,7,2010,WD,Normal,146000
GasA,Ex,Y,SBrkr,1640,0,1640,1,0,1,0,3,1,Gd,7,Typ,1,Gd,Detchd,1993,Unf,2,TA,TA,Y,108,0,216,0,0,NA,NA,RL,14778,Pave,NA,IR1,Low,AllPub,CulDSac,Crawfor,PosN,Norm,1Fam,1Story,6,7,1954,2006,Hip,HdBoard,HdBoard,BrkFace,72,Gd,TA,CBlock,TA,TA,No,BLQ,728,568,1296,NA,0,11,2008,WD,Normal,224000
GasA,Gd,Y,SBrkr,894,0,894,0,0,1,0,3,1,TA,5,Typ,1,Po,Attchd,1968,Fin,2,TA,TA,Y,0,0,0,0,0,NA,NA,RL,8724,Pave,NA,Reg,Lvl,AllPub,Inside,Sawyer,Norm,Norm,1Fam,1Story,5,5,1968,1968,Gable,VinylSd,VinylSd,None,0,TA,TA,CBlock,Gd,TA,No,BLQ,492,402,894,NA,0,5,2007,WD,Normal,129000
GasA,TA,Y,SBrkr,1258,0,1258,2,0,0,2,0,2,TA,6,Typ,0,NA,CarPort,1969,Unf,2,Fa,TA,Y,120,0,0,0,0,NA,NA,RL,12900,Pave,NA,Reg,Lvl,AllPub,Inside,Sawyer,Feedr,Norm,Duplex,SFoyer,4,4,1969,1969,Gable,Plywood,Plywood,None,0,TA,TA,CBlock,Gd,TA,Av,GLQ,1198,0,1198,NA,0,1,2008,WD,Alloca,108959
GasA,Ex,Y,SBrkr,1432,0,1432,1,0,1,1,2,1,Gd,5,Typ,1,TA,Attchd,1978,Unf,2,TA,TA,Y,168,180,0,0,0,NA,NA,RL,16157,Pave,NA,IR1,Lvl,AllPub,FR2,Veenker,Feedr,Norm,1Fam,SLvl,5,7,1978,1978,Gable,Plywood,Plywood,None,0,TA,TA,PConc,Gd,TA,Gd,ALQ,680,289,1360,NA,0,6,2007,WD,Normal,194000
GasA,Ex,Y,SBrkr,1502,0,1502,0,0,2,0,3,1,Gd,7,Typ,0,NA,Attchd,2009,RFn,2,TA,TA,Y,0,114,0,0,0,NA,NA,RL,9541,Pave,NA,IR1,Lvl,AllPub,Inside,NridgHt,Norm,Norm,1Fam,1Story,7,5,2009,2009,Gable,VinylSd,VinylSd,Stone,268,Gd,TA,PConc,Gd,TA,No,Unf,0,1502,1502,NA,0,9,2009,New,Partial,233170
GasA,Ex,Y,SBrkr,1694,0,1694,0,0,2,0,3,1,Gd,7,Typ,0,NA,Attchd,2008,RFn,3,TA,TA,Y,160,33,0,0,0,NA,NA,RL,10475,Pave,NA,IR1,Lvl,AllPub,Corner,CollgCr,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,VinylSd,VinylSd,Stone,72,Gd,TA,PConc,Gd,TA,Av,Unf,0,1694,1694,NA,0,2,2010,WD,Normal,245350
GasA,Ex,Y,SBrkr,959,712,1671,1,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,2000,Fin,2,TA,TA,Y,0,38,0,0,0,NA,NA,RL,10852,Pave,NA,IR1,Lvl,AllPub,Inside,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2000,2000,Gable,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,No,GLQ,786,173,959,NA,0,2,2006,WD,Normal,173000
GasA,Ex,Y,SBrkr,1236,872,2108,0,0,2,0,4,1,Gd,7,Typ,2,TA,Basment,1935,Unf,2,TA,TA,Y,0,0,0,90,0,NA,NA,RL,13728,Pave,NA,Reg,Lvl,AllPub,Corner,Edwards,Norm,Norm,1Fam,2Story,6,7,1935,1986,Hip,Stucco,Stucco,None,0,TA,TA,CBlock,TA,TA,No,Rec,626,501,1127,NA,0,7,2008,WD,Normal,235000
GasA,Ex,Y,SBrkr,1831,1796,3627,1,0,3,1,4,1,Gd,10,Typ,1,TA,Attchd,1995,Fin,3,TA,TA,Y,361,76,0,0,0,NA,NA,RL,35760,Pave,NA,IR1,Lvl,AllPub,CulDSac,NoRidge,Norm,Norm,1Fam,2Story,10,5,1995,1996,Hip,HdBoard,HdBoard,BrkFace,1378,Gd,Gd,PConc,Ex,TA,Gd,GLQ,1387,543,1930,NA,0,7,2006,WD,Normal,625000
GasA,TA,Y,SBrkr,1118,0,1118,1,0,1,0,3,1,TA,6,Typ,1,Po,Attchd,1977,Fin,1,TA,TA,Y,203,0,0,0,576,Gd,GdPrv,RL,9880,Pave,NA,Reg,Lvl,AllPub,Inside,Mitchel,Norm,Norm,1Fam,SLvl,6,6,1977,1977,Gable,Plywood,Plywood,None,0,TA,TA,CBlock,TA,TA,Av,ALQ,522,574,1096,NA,0,7,2008,WD,Normal,171000
GasA,Ex,Y,SBrkr,1261,0,1261,1,0,1,0,3,1,TA,6,Typ,1,TA,Attchd,1958,RFn,2,TA,TA,Y,0,0,0,288,0,NA,NA,RL,9120,Pave,NA,Reg,Lvl,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,6,6,1958,1958,Hip,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,ALQ,662,599,1261,Shed,1400,11,2008,WD,Normal,163000
GasA,Ex,Y,SBrkr,625,625,1250,0,0,2,1,2,1,Gd,5,Typ,0,NA,Detchd,2006,Fin,2,TA,TA,Y,0,54,0,0,0,NA,NA,FV,4017,Pave,Pave,IR1,Lvl,AllPub,Inside,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2006,2007,Gable,MetalSd,MetalSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,625,625,NA,0,3,2008,WD,Normal,171900
GasA,TA,Y,SBrkr,1636,971,3086,0,0,3,0,3,1,Ex,12,Maj1,1,Gd,NA,NA,NA,0,NA,NA,Y,122,0,0,0,0,NA,MnPrv,RL,18030,Pave,NA,IR1,Bnk,AllPub,Inside,ClearCr,Norm,Norm,1Fam,1.5Fin,5,6,1946,1994,Gable,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,Rec,152,977,1598,NA,0,3,2007,WD,Normal,200500
GasA,TA,Y,SBrkr,1170,1175,2345,0,0,2,1,4,1,TA,9,Typ,1,Gd,Detchd,1932,Unf,2,TA,TA,Y,0,0,0,0,0,NA,NA,RL,16560,Pave,NA,IR1,Lvl,AllPub,Inside,Crawfor,Norm,Norm,1Fam,2Story,6,8,1932,1950,Gable,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,Gd,TA,No,Rec,503,449,952,NA,0,7,2006,WD,Normal,239000
GasA,Ex,Y,SBrkr,2129,743,2872,0,0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,1992,Fin,2,TA,TA,Y,0,33,0,0,0,NA,NA,RL,10678,Pave,NA,Reg,Lvl,AllPub,Inside,NoRidge,Norm,Norm,1Fam,1.5Fin,8,5,1992,2000,Hip,HdBoard,HdBoard,BrkFace,337,Gd,TA,PConc,Gd,TA,No,GLQ,700,983,1683,NA,0,4,2007,WD,Normal,285000
GasA,TA,Y,SBrkr,923,0,923,1,0,1,0,3,1,TA,5,Typ,0,NA,Attchd,1984,Unf,1,TA,TA,Y,362,0,0,0,0,NA,MnPrv,RL,6951,Pave,NA,IR1,Lvl,AllPub,CulDSac,Mitchel,Norm,Norm,1Fam,1Story,5,5,1984,1985,Gable,HdBoard,Plywood,None,0,TA,TA,CBlock,TA,TA,No,ALQ,658,218,876,NA,0,10,2008,WD,Normal,119500
GasA,TA,Y,SBrkr,818,406,1224,0,0,1,0,3,1,TA,5,Typ,0,NA,Detchd,1926,Unf,1,TA,TA,N,0,0,0,0,0,NA,NA,RM,3950,Pave,Grvl,Reg,Bnk,AllPub,Inside,OldTown,Artery,Norm,1Fam,1.5Fin,6,8,1926,2004,Gable,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,Rec,468,350,818,NA,0,12,2009,WD,Normal,115000
GasA,Ex,Y,SBrkr,820,523,1343,0,0,1,1,3,1,TA,7,Typ,1,Gd,Detchd,1921,Unf,1,Fa,TA,Y,192,0,0,0,0,NA,NA,RL,7681,Pave,NA,IR1,Lvl,AllPub,FR2,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,1921,1950,Gable,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,731,731,NA,0,7,2009,WD,Normal,154900
GasA,Gd,Y,SBrkr,1124,0,1124,0,0,1,0,3,1,TA,5,Min2,1,Gd,NA,NA,NA,0,NA,NA,N,0,36,0,0,0,NA,NA,RL,8335,Pave,NA,Reg,Lvl,AllPub,Corner,Edwards,Norm,Norm,1Fam,1Story,5,5,1954,1954,Gable,Wd Sdng,Wd Sdng,None,0,TA,TA,Slab,NA,NA,NA,NA,0,0,0,NA,0,4,2006,WD,Normal,93000
GasA,Ex,Y,SBrkr,1298,1216,2514,0,0,2,1,4,1,TA,8,Typ,0,NA,Attchd,1990,Fin,2,TA,TA,Y,0,0,0,0,0,NA,GdPrv,RL,11170,Pave,NA,IR2,Lvl,AllPub,Corner,Timber,Norm,Norm,1Fam,2Story,7,5,1990,1991,Gable,MetalSd,MetalSd,None,0,TA,TA,Wood,Gd,TA,No,LwQ,1216,0,1216,NA,0,4,2006,WD,Normal,250000
GasA,Ex,Y,SBrkr,1652,0,1652,1,1,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,2008,Fin,2,TA,TA,Y,162,53,153,0,0,NA,NA,RM,5587,Pave,NA,IR1,HLS,AllPub,Inside,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2008,2008,Hip,CemntBd,CmentBd,Stone,186,Ex,TA,PConc,Ex,TA,Gd,GLQ,1480,120,1600,NA,0,11,2008,New,Partial,392500
GasA,Ex,Y,SBrkr,2411,2065,4476,1,0,3,1,4,1,Ex,10,Typ,2,TA,Attchd,1996,Fin,3,TA,TA,Y,171,78,0,0,555,Ex,MnPrv,RL,15623,Pave,NA,IR1,Lvl,AllPub,Corner,NoRidge,Norm,Norm,1Fam,2Story,10,5,1996,1996,Hip,Wd Sdng,ImStucc,None,0,Gd,TA,PConc,Ex,TA,Av,GLQ,2096,300,2396,NA,0,7,2007,WD,Abnorml,745000
GasA,Ex,Y,SBrkr,1130,0,1130,1,0,1,0,2,1,TA,5,Typ,1,Gd,Detchd,1970,Unf,2,TA,TA,Y,229,0,0,0,0,NA,NA,RL,10800,Pave,Grvl,Reg,Lvl,AllPub,Inside,OldTown,Norm,Norm,1Fam,1Story,5,6,1920,1950,Hip,Stucco,Stucco,None,0,TA,TA,BrkTil,TA,TA,No,Rec,821,299,1120,NA,0,6,2006,WD,Normal,120000
GasA,Gd,Y,SBrkr,1572,0,1572,1,0,1,1,3,1,TA,5,Typ,2,TA,2Types,1963,RFn,3,TA,TA,Y,0,263,0,263,0,NA,NA,RL,35133,Grvl,NA,Reg,Lvl,AllPub,Inside,Timber,Norm,Norm,1Fam,1Story,5,4,1963,1963,Hip,MetalSd,MetalSd,BrkFace,226,TA,TA,CBlock,TA,TA,Gd,Rec,1159,413,1572,NA,0,5,2007,WD,Normal,186700
GasA,Gd,Y,SBrkr,949,272,1221,1,0,1,0,4,1,TA,7,Typ,0,NA,Attchd,1965,Unf,1,TA,TA,Y,0,0,0,0,0,NA,NA,RL,9738,Pave,NA,Reg,Lvl,AllPub,Inside,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1924,1950,Gable,AsbShng,AsbShng,None,0,TA,Gd,BrkTil,TA,TA,No,BLQ,392,392,784,NA,0,3,2006,WD,Normal,104900
GasA,TA,Y,SBrkr,1014,685,1699,1,0,2,0,3,2,TA,7,Typ,0,NA,CarPort,1920,Unf,2,Fa,Fa,Y,0,74,0,0,0,NA,NA,RL,10615,Pave,NA,IR1,Bnk,AllPub,Corner,OldTown,Artery,Artery,2fmCon,2Story,3,5,1900,1970,Gable,HdBoard,HdBoard,None,0,TA,TA,CBlock,Fa,TA,Mn,BLQ,440,538,978,NA,0,8,2009,WD,Abnorml,95000
GasA,Ex,Y,SBrkr,1624,0,1624,1,0,2,0,2,1,Gd,5,Typ,1,Fa,Attchd,1994,RFn,3,TA,TA,Y,0,114,0,0,0,NA,GdPrv,RL,12461,Pave,NA,Reg,Lvl,AllPub,Corner,NoRidge,Norm,Norm,1Fam,1Story,8,5,1994,1995,Gable,ImStucc,ImStucc,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,1456,168,1624,NA,0,7,2006,WD,Normal,262000
GasA,Ex,Y,SBrkr,831,829,1660,0,0,2,1,3,1,Gd,7,Typ,0,NA,Attchd,2002,RFn,2,TA,TA,Y,144,68,0,0,0,NA,NA,RL,8935,Pave,NA,IR1,Lvl,AllPub,Inside,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,VinylSd,VinylSd,BrkFace,95,Gd,TA,PConc,Gd,TA,No,Unf,0,831,831,NA,0,7,2009,WD,Normal,195000
GasA,Gd,Y,SBrkr,1028,776,1804,0,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1999,Fin,2,TA,TA,Y,140,60,0,0,0,NA,NA,RL,7500,Pave,NA,Reg,Lvl,AllPub,Inside,Gilbert,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,VinylSd,VinylSd,None,0,TA,TA,PConc,TA,TA,No,Unf,0,994,994,NA,0,6,2010,WD,Normal,189000
GasA,Ex,Y,SBrkr,1622,0,1622,1,0,1,0,3,1,TA,7,Typ,1,TA,2Types,1975,Fin,4,TA,TA,Y,439,0,0,0,0,NA,NA,RL,32463,Pave,NA,Reg,Low,AllPub,Inside,Mitchel,Norm,Norm,2fmCon,1Story,4,4,1961,1975,Gable,MetalSd,MetalSd,Stone,149,TA,Gd,CBlock,TA,TA,Av,BLQ,1159,90,1249,NA,0,3,2007,WD,Normal,168000
GasA,Ex,Y,SBrkr,764,677,1441,0,0,2,1,2,1,Gd,5,Typ,0,NA,Detchd,1999,Unf,2,TA,TA,Y,206,0,0,0,0,NA,NA,FV,2645,Pave,Pave,Reg,Lvl,AllPub,Inside,Somerst,Norm,Norm,Twnhs,2Story,8,5,1999,2000,Gable,MetalSd,MetalSd,BrkFace,456,Gd,TA,PConc,Gd,TA,No,Unf,0,776,776,NA,0,11,2007,WD,Normal,174000
